売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
88679,210620,A88,谷上電気                                        ,恵光院                                          ,防災,1,,,,,,,,,,,,
88688,210619,45,株式会社アイワライフネット                      ,砂山パークハイツ　403号室                       ,防災,1,,,,,,,,,,,,
88707,210618,48,有限会社レインボーシステムズ                    ,パルビル                                        ,電気,1,,,,,,,,,,,,
88773,210618,262,平井電気                                        ,メイプルパークスクエア東2番街　211号室          ,防災,1,,,,,,,,,,,,
88753,210618,732,医療法人やすだ 堀口記念病院                     ,セーフティ・キーパー取付工事                    ,防災,1,,,,,,,,,,,,
88756,210618,A75,西岡設備工業株式会社                            ,八幡台小学校外1校給食調理室空調設置工事         ,電気,1,,,,,,,,,,,,
88754,210617,A55,株式会社　小薮設備                              ,藤田様邸                                        ,電気,1,,,,,,,,,,,,
88678,210616,152,有限会社いわでん                                ,ｻｰﾋﾞｽ付き高齢者向け住宅あしあとゆるり           ,防災,1,,,,,,,,,,,,
88737,210616,751,岡野消防設備株式会社                            ,123+N羽曳野店                                   ,防災,1,,,,,,,,,,,,
88743,210615,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88671,210615,131,小川電機株式会社　和歌山営業所                  ,千日前テナントビル                              ,防災,1,,,,,,,,,,,,
88673,210615,634,1stSERVICE株式会社                              ,家電住まいるYAMADA熊本春日店                    ,防災,1,,,,,,,,,,,,
88675,210615,634,1stSERVICE株式会社                              ,テックランド高知店                              ,電気,1,,,,,,,,,,,,
88774,210614,616,メディカルメイト株式会社                        ,済生会和歌山病院                                ,防災,1,,,,,,,,,,,,
88705,210611,279,オリエントホームズ株式会社                      ,オリエントホームズ様　事務所                    ,電気,1,,,,,,,,,,,,
88778,210611,A09,有限会社畑野化成研究所                          ,有限会社畑野化成研究所様                        ,電気,1,,,,,,,,,,,,
88741,210609,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88686,210609,38,伸和電設株式会社                                ,白元アース                                      ,防災,1,,,,,,,,,,,,
88668,210609,652,小川電機株式会社　貝塚営業所                    ,NEXT扇町店                                      ,防災,1,,,,,,,,,,,,
88669,210609,652,小川電機株式会社　貝塚営業所                    ,貝塚市南町グループホーム新築工事                ,防災,1,,,,,,,,,,,,
88696,210607,36,有限会社紀州エンジニアリング                    ,グリーンヒル御坊アネックス                      ,防災,1,,,,,,,,,,,,
88734,210607,751,岡野消防設備株式会社                            ,納品                                            ,防災,1,,,,,,,,,,,,
88763,210605,514,有限会社太陽興産                                ,サンツモリビル                                  ,防災,1,,,,,,,,,,,,
88784,210605,751,岡野消防設備株式会社                            ,延田ビル　本社                                  ,防災,1,,,,,,,,,,,,
88781,210605,899,廣見家具株式会社                                ,インテリアひろみ様                              ,電気,1,,,,,,,,,,,,
88745,210604,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88776,210604,616,メディカルメイト株式会社                        ,奈良医療センター                                ,防災,1,,,,,,,,,,,,
88760,210604,A82,ファイブ住研株式会社                            ,西村様邸                                        ,防災,1,,,,,,,,,,,,
88740,210603,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88779,210602,259,アサカワリフォーム株式会社                      ,オークワ岬店                                    ,電気,1,,,,,,,,,,,,
88761,210602,688,株式会社　日紀建設                              ,酒直                                            ,防災,1,,,,,,,,,,,,
88735,210602,751,岡野消防設備株式会社                            ,123和歌山インター店                             ,防災,1,,,,,,,,,,,,
88744,210601,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88736,210601,751,岡野消防設備株式会社                            ,東急ドエル摩耶                                  ,防災,1,,,,,,,,,,,,
88772,210601,A59,グリーンシャポービル管理組合                    ,グリーンシャポービル　納品                      ,防災,1,,,,,,,,,,,,
88619,210531,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88650,210531,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
88684,210531,45,株式会社アイワライフネット                      ,グリーンフル夏目　205号室                       ,防災,1,,,,,,,,,,,,
88697,210531,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
88663,210531,199,株式会社アイセン                                ,㈱アイセン　赤坂工場様                          ,電気,1,,,,,,,,,,,,
88666,210531,199,株式会社アイセン                                ,㈱アイセン　赤坂工場様                          ,電気,1,,,,,,,,,,,,
88654,210531,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88643,210531,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88629,210531,899,廣見家具株式会社                                ,ひろみ家具泉佐野店新築工事                      ,電気,1,,,,,,,,,,,,
88670,210531,A65,共同産業株式会社　東京オフィス                  ,ユニゾ人形町３丁目ビル                          ,防災,1,,,,,,,,,,,,
88775,210529,616,メディカルメイト株式会社                        ,医療法人守人会　塚田内科クリニック              ,防災,1,,,,,,,,,,,,
88722,210528,438,株式会社　大野建設                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88723,210528,763,株式会社ＭＡＲＵＥＩ                            ,桐蔭高校                                        ,防災,1,,,,,,,,,,,,
88716,210527,138,北畑不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88637,210527,259,アサカワリフォーム株式会社                      ,和防工業                                        ,電気,1,,,,,,,,,,,,
88633,210527,692,医療法人三光会　クリニック三木                  ,LED照明器具                                     ,電気,1,,,,,,,,,,,,
88645,210527,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
88721,210527,A89,有限会社日栄住建                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88683,210526,45,株式会社アイワライフネット                      ,ロイヤルコーポ前田　304号室                     ,防災,1,,,,,,,,,,,,
88764,210526,A09,有限会社畑野化成研究所                          ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
88632,210526,A71,ユーフーズ株式会社                              ,ユーフーズ株式会社　様                          ,防災,1,,,,,,,,,,,,
88691,210525,152,有限会社いわでん                                ,HondaCars紀の川サービス工場                     ,防災,1,,,,,,,,,,,,
88706,210525,279,オリエントホームズ株式会社                      ,吉岡商店様                                      ,電気,1,,,,,,,,,,,,
88618,210525,505,神樂防災株式会社                                ,図面作成費                                      ,防災,1,,,,,,,,,,,,
88628,210525,A59,グリーンシャポービル管理組合                    ,グリーンシャポービル                            ,防災,1,,,,,,,,,,,,
88638,210525,A82,ファイブ住研株式会社                            ,宮本様邸                                        ,防災,1,,,,,,,,,,,,
88620,210524,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88699,210524,292,中谷電気工事株式会社                            ,バイオメディカルサイエンスセンター              ,電気,1,,,,,,,,,,,,
88695,210524,546,株式会社江川組                                  ,キングライン湊危険物倉庫分　納品                ,防災,1,,,,,,,,,,,,
88682,210522,45,株式会社アイワライフネット                      ,ディアス川畑                                    ,防災,1,,,,,,,,,,,,
88636,210522,259,アサカワリフォーム株式会社                      ,水崎様邸　ルームエアコン取付工事                ,電気,1,,,,,,,,,,,,
88624,210521,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
88681,210521,45,株式会社アイワライフネット                      ,福島第3マンション　105号室                      ,防災,1,,,,,,,,,,,,
88616,210521,652,小川電機株式会社　貝塚営業所                    ,ジョイフル国分　2階　｢ヨシオカ｣                 ,防災,1,,,,,,,,,,,,
88584,210520,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88581,210520,378,積水ハウス不動産関西株式会社                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88646,210520,751,岡野消防設備株式会社                            ,神戸　日本通運                                  ,防災,1,,,,,,,,,,,,
88596,210519,3,株式会社 アストライン                           ,消防設備保守点検に伴う修理                      ,防災,1,,,,,,,,,,,,
88594,210519,663,アバローム紀の国                                ,そよかぜの間                                    ,防災,1,,,,,,,,,,,,
88639,210518,284,株式会社杉本興業                                ,消火器処分費                                    ,防災,1,,,,,,,,,,,,
88601,210518,582,やすらぎの郷　メゾンドシンフォニー              ,メゾンドシンフォニー様                          ,防災,1,,,,,,,,,,,,
88703,210518,881,株式会社赤土建設                                ,深野様邸                                        ,電気,1,,,,,,,,,,,,
88655,210517,207,ニッタン株式会社　和歌山営業所                  ,京橋別館2棟外2ヶ所防火ﾀﾞﾝﾊﾟｰ動作不良修繕        ,防災,1,,,,,,,,,,,,
88622,210515,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88591,210515,45,株式会社アイワライフネット                      ,カーササンライズ                                ,防災,1,,,,,,,,,,,,
88583,210515,634,1stSERVICE株式会社                              ,国保野上厚生総合病院                            ,電気,1,,,,,,,,,,,,
88630,210514,616,メディカルメイト株式会社                        ,やわらぎクリニック                              ,防災,1,,,,,,,,,,,,
88653,210514,729,ＡＬＳＯＫファシリティーズ株式会社              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88625,210513,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
88626,210513,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
88649,210513,751,岡野消防設備株式会社                            ,㈱旭物流　第8倉庫                               ,防災,1,,,,,,,,,,,,
88711,210513,972,株式会社スズキ自販和歌山                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88712,210512,152,有限会社いわでん                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88644,210512,751,岡野消防設備株式会社                            ,123座間店                                       ,防災,1,,,,,,,,,,,,
88648,210512,751,岡野消防設備株式会社                            ,123和歌山インター店　女子トイレ                 ,防災,1,,,,,,,,,,,,
88590,210511,45,株式会社アイワライフネット                      ,ウエストヴィレッジ2000Ⅱ                        ,防災,1,,,,,,,,,,,,
88651,210511,284,株式会社杉本興業                                ,御社社屋・吐前タイヤリサイクルセンター          ,防災,1,,,,,,,,,,,,
88614,210508,11,　川村　貴秀                                    ,MLZ-GZ5017AS                                    ,電気,1,,,,,,,,,,,,
88589,210508,45,株式会社アイワライフネット                      ,パティオス                                      ,防災,1,,,,,,,,,,,,
88634,210508,259,アサカワリフォーム株式会社                      ,瀬藤病院給湯配管修理                            ,防災,1,,,,,,,,,,,,
88597,210508,546,株式会社江川組                                  ,花王キングライン                                ,電気,1,,,,,,,,,,,,
88577,210507,652,小川電機株式会社　貝塚営業所                    ,エルベロワイヤル603号                           ,防災,1,,,,,,,,,,,,
88592,210507,38,伸和電設株式会社                                ,三菱電機㈱1L工場                                ,防災,1,,,,,,,,,,,,
88577,210507,652,小川電機株式会社　貝塚営業所                    ,エルベロワイヤル603号                           ,防災,1,,,,,,,,,,,,
88647,210507,751,岡野消防設備株式会社                            ,123水島店　Ⅱ期工事                             ,防災,1,,,,,,,,,,,,
88603,210506,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
88604,210506,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
88631,210506,452,株式会社大谷住宅設備                            ,日高町立志賀小学校                              ,防災,1,,,,,,,,,,,,
88700,210506,881,株式会社赤土建設                                ,中山様邸                                        ,防災,1,,,,,,,,,,,,
88621,210501,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88546,210430,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88574,210430,199,株式会社アイセン                                ,株式会社アイセン様                              ,防災,1,,,,,,,,,,,,
88562,210430,259,アサカワリフォーム株式会社                      ,ひろみ家具                                      ,防災,1,,,,,,,,,,,,
88565,210430,259,アサカワリフォーム株式会社                      ,瀬藤病院ドレンパン設置工事                      ,電気,1,,,,,,,,,,,,
88560,210430,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88533,210430,616,メディカルメイト株式会社                        ,東大阪医療センター                              ,防災,1,,,,,,,,,,,,
88571,210430,616,メディカルメイト株式会社                        ,岸和田市民病院                                  ,防災,1,,,,,,,,,,,,
88559,210430,729,ＡＬＳＯＫファシリティーズ株式会社              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88539,210430,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88575,210430,751,岡野消防設備株式会社                            ,アスモ大和郡山                                  ,防災,1,,,,,,,,,,,,
88576,210430,751,岡野消防設備株式会社                            ,(仮称)コーナン足立扇店                          ,防災,1,,,,,,,,,,,,
88570,210430,899,廣見家具株式会社                                ,ひろみ家具泉佐野店新築工事                      ,防災,1,,,,,,,,,,,,
88578,210430,A65,共同産業株式会社　東京オフィス                  ,表参道インベストメントビル                      ,防災,1,,,,,,,,,,,,
88566,210428,419,綜合警備保障株式会社                            ,ロイヤルガーデン西浜                            ,防災,1,,,,,,,,,,,,
88544,210428,751,岡野消防設備株式会社                            ,123＋Nはりまや橋店                              ,防災,1,,,,,,,,,,,,
88573,210427,A83,株式会社幸生建設                                ,畑山製作所　千旦工場　納品                      ,防災,1,,,,,,,,,,,,
88495,210425,505,神樂防災株式会社                                ,図面作成費                                      ,防災,1,,,,,,,,,,,,
88554,210424,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88556,210424,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88542,210424,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88569,210423,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
88555,210421,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
88540,210421,751,岡野消防設備株式会社                            ,123+N和歌山本店                                 ,防災,1,,,,,,,,,,,,
88478,210420,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88479,210420,45,株式会社アイワライフネット                      ,サンハイツ関戸B棟                               ,防災,1,,,,,,,,,,,,
88515,210420,180,株式会社成祐設備工業                            ,新宮家賃・光熱費(9月～2月）                     ,防災,1,,,,,,,,,,,,
88481,210420,378,積水ハウス不動産関西株式会社                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88509,210418,38,伸和電設株式会社                                ,三菱電機㈱冷熱システム製作所                    ,防災,1,,,,,,,,,,,,
88491,210417,950,浅井建設株式会社                                ,ライフサイズ野崎　様                            ,防災,1,,,,,,,,,,,,
88545,210416,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
88501,210416,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
88504,210416,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　4階 「みやこ」              ,防災,1,,,,,,,,,,,,
88505,210416,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
88488,210416,A82,ファイブ住研株式会社                            ,㈱阪南リサイクルセンタ様邸                      ,防災,1,,,,,,,,,,,,
88549,210415,15,泉州防災株式会社                                ,りんくうプレミアムアウトレットP1･P2･P3          ,防災,1,,,,,,,,,,,,
88493,210415,279,オリエントホームズ株式会社                      ,宮本様邸                                        ,電気,1,,,,,,,,,,,,
88537,210415,419,綜合警備保障株式会社                            ,㈱富玄　スカイビュー本町マンション              ,防災,1,,,,,,,,,,,,
88068,210415,634,1stSERVICE株式会社                              ,ＬＡＢＩ渋谷　消防申請                          ,防災,1,,,,,,,,,,,,
88069,210415,634,1stSERVICE株式会社                              ,YAMADA IKEBUKUROｱｳﾄﾚｯﾄ･ﾘﾕｰｽ＆TAXFREE館          ,防災,1,,,,,,,,,,,,
88070,210415,634,1stSERVICE株式会社                              ,ＬＡＢＩ新宿　消防申請                          ,防災,1,,,,,,,,,,,,
88071,210415,634,1stSERVICE株式会社                              ,コンセプトＬＡＢＩ東京　消防申請                ,防災,1,,,,,,,,,,,,
88482,210415,634,1stSERVICE株式会社                              ,テックランド久里浜店                            ,防災,1,,,,,,,,,,,,
88483,210415,634,1stSERVICE株式会社                              ,表参道Queency                                   ,防災,1,,,,,,,,,,,,
88484,210415,634,1stSERVICE株式会社                              ,テックランド横浜金沢店                          ,防災,1,,,,,,,,,,,,
88507,210414,38,伸和電設株式会社                                ,見積番号：363                                   ,防災,1,,,,,,,,,,,,
88529,210414,198,有限会社伊藤工務店                              ,メイプル甲子園                                  ,防災,1,,,,,,,,,,,,
88553,210413,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88477,210413,45,株式会社アイワライフネット                      ,ロイヤルコーポ前田　203号室                     ,防災,1,,,,,,,,,,,,
88499,210413,292,中谷電気工事株式会社                            ,納品                                            ,防災,1,,,,,,,,,,,,
88497,210413,494,新栄電気株式会社                                ,クラーレホール消火器取替                        ,防災,1,,,,,,,,,,,,
88541,210413,751,岡野消防設備株式会社                            ,123塩屋店                                       ,防災,1,,,,,,,,,,,,
88530,210413,A55,株式会社　小薮設備                              ,チキチキロック                                  ,防災,1,,,,,,,,,,,,
88508,210412,38,伸和電設株式会社                                ,見積番号：346                                   ,防災,1,,,,,,,,,,,,
88532,210412,233,佐藤電機工業所                                  ,スカイハイツオカモト                            ,防災,1,,,,,,,,,,,,
88463,210410,A80,有限会社森下設備                                ,差動式スポット型感知器2種                       ,防災,1,,,,,,,,,,,,
88552,210410,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88538,210410,419,綜合警備保障株式会社                            ,エバグリーン湯浅店                              ,防災,1,,,,,,,,,,,,
88463,210410,A80,有限会社森下設備                                ,差動式スポット型感知器2種                       ,防災,1,,,,,,,,,,,,
88476,210409,45,株式会社アイワライフネット                      ,カーサグランデ　205号室                         ,防災,1,,,,,,,,,,,,
88526,210409,140,有限会社三笠屋                                  ,消防設備保守点検に伴う改修工事                  ,防災,1,,,,,,,,,,,,
88528,210409,140,有限会社三笠屋                                  ,消防設備保守点検に伴う改修工事                  ,防災,1,,,,,,,,,,,,
88531,210408,A55,株式会社　小薮設備                              ,ふじの里                                        ,防災,1,,,,,,,,,,,,
88550,210407,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88551,210407,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
88506,210407,38,伸和電設株式会社                                ,見積番号：364                                   ,防災,1,,,,,,,,,,,,
88474,210407,45,株式会社アイワライフネット                      ,メゾンクレセール                                ,防災,1,,,,,,,,,,,,
88475,210407,45,株式会社アイワライフネット                      ,ブランノワール　202号室                         ,防災,1,,,,,,,,,,,,
88472,210403,45,株式会社アイワライフネット                      ,ニュー三喜マンション　201号室                   ,防災,1,,,,,,,,,,,,
88494,210403,279,オリエントホームズ株式会社                      ,山本様邸                                        ,電気,1,,,,,,,,,,,,
88446,210402,A79,魚谷メンタルクリニック                          ,魚谷メンタルクリニック　様                      ,防災,1,,,,,,,,,,,,
88557,210402,15,泉州防災株式会社                                ,ライオンズマンション中松江分　納品              ,防災,1,,,,,,,,,,,,
88473,210402,45,株式会社アイワライフネット                      ,ウエストヴィレッジ2000Ⅱ                        ,防災,1,,,,,,,,,,,,
88547,210401,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
88548,210401,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
88535,210401,259,アサカワリフォーム株式会社                      ,よつば動物病院改修工事                          ,電気,1,,,,,,,,,,,,
88405,210331,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88404,210331,199,株式会社アイセン                                ,株式会社アイセン様                              ,管,1,,,,,,,,,,,,
88391,210331,207,ニッタン株式会社　和歌山営業所                  ,(仮称)NTBすさみ新築工事                         ,防災,1,,,,,,,,,,,,
88453,210331,259,アサカワリフォーム株式会社                      ,百楽分　ダクト消火設備撤去工事                  ,防災,1,,,,,,,,,,,,
88452,210331,314,和歌山市長　尾花　正啓                          ,消防設備整備業務委託工事                        ,防災,1,,,,,,,,,,,,
88402,210331,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88418,210331,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88459,210331,419,綜合警備保障株式会社                            ,志茂合繊メリヤス㈱                              ,防災,1,,,,,,,,,,,,
88439,210331,616,メディカルメイト株式会社                        ,納品                                            ,防災,1,,,,,,,,,,,,
88392,210331,652,小川電機株式会社　貝塚営業所                    ,ＡＬＬＡＧＩ堺店                                ,防災,1,,,,,,,,,,,,
88454,210331,697,有料老人ホーム　かしの木苑                      ,粉末ABC10型消火器                               ,防災,1,,,,,,,,,,,,
88450,210331,729,ＡＬＳＯＫビルサービス株式会社                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88396,210331,751,岡野消防設備株式会社                            ,123＋Nはりまや橋店                              ,防災,1,,,,,,,,,,,,
88399,210331,751,岡野消防設備株式会社                            ,123+N岡山本店                                   ,防災,1,,,,,,,,,,,,
88400,210331,751,岡野消防設備株式会社                            ,123有田店                                       ,防災,1,,,,,,,,,,,,
88401,210331,751,岡野消防設備株式会社                            ,ホームズ尼崎店                                  ,防災,1,,,,,,,,,,,,
88437,210331,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88445,210331,751,岡野消防設備株式会社                            ,123南昭和店                                     ,防災,1,,,,,,,,,,,,
88451,210331,751,岡野消防設備株式会社                            ,123南昭和店                                     ,防災,1,,,,,,,,,,,,
88420,210331,889,株式会社森田工務店                              ,コメリパワー新宮店新築工事                      ,防災,1,,,,,,,,,,,,
88465,210331,A10,ＫＳＣ株式会社                                  ,JOYFIT　東大阪　原状復旧工事                    ,防災,1,,,,,,,,,,,,
88460,210331,A65,共同産業株式会社　東京オフィス                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88435,210330,616,メディカルメイト株式会社                        ,済生会千里病院                                  ,防災,1,,,,,,,,,,,,
88438,210330,751,岡野消防設備株式会社                            ,123大林店                                       ,防災,1,,,,,,,,,,,,
88422,210329,141,株式会社オーティーエル                          ,天満シミズビル　1階　新時代　天満店             ,防災,1,,,,,,,,,,,,
88436,210329,419,綜合警備保障株式会社                            ,㈱スズキ自販和歌山西浜店                        ,防災,1,,,,,,,,,,,,
88397,210329,751,岡野消防設備株式会社                            ,カーサdiポルタ                                  ,防災,1,,,,,,,,,,,,
88427,210329,A55,株式会社　小薮設備                              ,東和中学校・和歌浦小学校                        ,電気,1,,,,,,,,,,,,
88389,210327,639,公立大学法人和歌山県立医科大学                  ,令和2年度病修第247号                            ,防災,1,,,,,,,,,,,,
88390,210327,639,公立大学法人和歌山県立医科大学                  ,令和2年度学修第91号                             ,防災,1,,,,,,,,,,,,
88388,210326,872,和歌山電工株式会社                              ,注文番号：Q583MO                                ,防災,1,,,,,,,,,,,,
88403,210326,934,有限会社 中川電設工業                           ,医療法人慈愛会勝田胃腸内科外科医院              ,防災,1,,,,,,,,,,,,
88448,210325,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
88464,210325,A10,ＫＳＣ株式会社                                  ,KYD神戸支店改修工事分　納品                     ,防災,1,,,,,,,,,,,,
88387,210324,314,和歌山市長　尾花　正啓                          ,中央卸売市場                                    ,防災,1,,,,,,,,,,,,
88394,210324,751,岡野消防設備株式会社                            ,123浜野店                                       ,防災,1,,,,,,,,,,,,
88412,210323,15,泉州防災株式会社                                ,りんくうエルガビル                              ,防災,1,,,,,,,,,,,,
88424,210322,705,株式会社　春台設備                              ,寺田萬寿病院                                    ,管,1,,,,,,,,,,,,
88407,210320,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
88410,210320,15,泉州防災株式会社                                ,イオンモールりんくう泉南　納品                  ,防災,1,,,,,,,,,,,,
88345,210320,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88383,210320,378,積水ハウス不動産関西株式会社                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
88443,210320,751,岡野消防設備株式会社                            ,123和歌山本店                                   ,防災,1,,,,,,,,,,,,
88384,210320,757,株式会社阪和総合防災                            ,県営住宅5件（消防設備保守点検）                 ,防災,1,,,,,,,,,,,,
