売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
85602,190325,225,　　坂口                                        ,坂口様邸　給排水衛生設備工事                    ,電気,1,,,,,,,,,,,,
85596,190325,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
85607,190325,511,株式会社なかはら                                ,工場　ルームエアコン更新工事                    ,電気,1,,,,,,,,,,,,
85723,190324,38,伸和電設株式会社                                ,三菱電機㈱冷熱システム製作所                    ,防災,1,,,,,,,,,,,,
85725,190324,38,伸和電設株式会社                                ,見積番号：265                                   ,防災,1,,,,,,,,,,,,
85839,190323,141,株式会社オーティーエル                          ,西ノ京町改修計画                                ,防災,1,,,,,,,,,,,,
85552,190323,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85678,190322,45,株式会社アイワライフネット                      ,四番丁ハイム　202号室                           ,防災,1,,,,,,,,,,,,
85679,190322,45,株式会社アイワライフネット                      ,矢の宮ハイツ　101号室                           ,防災,1,,,,,,,,,,,,
85680,190322,45,株式会社アイワライフネット                      ,グリーンマンションⅡ                            ,防災,1,,,,,,,,,,,,
85615,190320,15,泉州防災株式会社                                ,ライオンズマンション十番丁                      ,防災,1,,,,,,,,,,,,
85617,190320,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
85572,190320,35,株式会社葵消防設備                              ,納品                                            ,防災,1,,,,,,,,,,,,
85578,190320,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85587,190320,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
85589,190320,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
85606,190320,48,有限会社レインボーシステムズ                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85557,190320,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85609,190320,421,株式会社オカムラ                                ,コクミン本社1階トイレ配管修繕工事               ,電気,1,,,,,,,,,,,,
85595,190320,503,雪本電機工業所                                  ,日本シール㈱伏原工場                            ,防災,1,,,,,,,,,,,,
85627,190320,616,メディカルメイト株式会社                        ,第一東和病院                                    ,防災,1,,,,,,,,,,,,
85577,190320,639,公立学校法人和歌山県立医科大学                  ,学部棟　防災設備復旧工事（機器のみ）            ,防災,1,,,,,,,,,,,,
85579,190319,19,身体障害者授産施設小倉園                        ,食堂内面台撤去                                  ,電気,1,,,,,,,,,,,,
85580,190319,35,株式会社葵消防設備                              ,ケアセンターみらい                              ,防災,1,,,,,,,,,,,,
85581,190319,35,株式会社葵消防設備                              ,信愛女子短期大学                                ,防災,1,,,,,,,,,,,,
85584,190319,35,株式会社葵消防設備                              ,双子島荘                                        ,防災,1,,,,,,,,,,,,
85586,190319,37,株式会社阪本電気                                ,カラオケＷＡＶＥ                                ,防災,1,,,,,,,,,,,,
85603,190319,38,伸和電設株式会社                                ,三菱電機　6工場2階　計量管理室                  ,防災,1,,,,,,,,,,,,
85585,190319,546,株式会社江川組                                  ,立花物流㈱倉庫                                  ,防災,1,,,,,,,,,,,,
85633,190318,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
85554,190318,45,株式会社アイワライフネット                      ,フラット貴志　307号室                           ,防災,1,,,,,,,,,,,,
85630,190318,141,株式会社オーティーエル                          ,GRAND-REM　KYOTO（京都ビールバー）              ,防災,1,,,,,,,,,,,,
85567,190318,494,新栄電気株式会社                                ,みさき公園（イルカ館）                          ,防災,1,,,,,,,,,,,,
85645,190318,751,岡野消防設備株式会社                            ,123+Ｎ和歌山本店                                ,防災,1,,,,,,,,,,,,
85608,190317,38,伸和電設株式会社                                ,見積番号：262                                   ,防災,1,,,,,,,,,,,,
85620,190316,15,泉州防災株式会社                                ,りんくうエルガビル                              ,防災,1,,,,,,,,,,,,
85571,190316,292,中谷電気工事株式会社                            ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
85614,190316,751,岡野消防設備株式会社                            ,123藤田店                                       ,防災,1,,,,,,,,,,,,
85551,190315,634,有限会社ファーストサービス                      ,ヤマダテックランド堺店　消火設備工事            ,防災,1,,,,,,,,,,,,
85682,190315,845,社会福祉法人　一梅会                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
85555,190314,45,株式会社アイワライフネット                      ,グリーンフルゆう　303号室                       ,防災,1,,,,,,,,,,,,
85683,190314,140,有限会社三笠屋                                  ,タムラビル　消防設備保守点検（機器点検）        ,防災,1,,,,,,,,,,,,
85684,190314,140,有限会社三笠屋                                  ,ナビオミカサ　消防設備保守点検(機器点検)        ,防災,1,,,,,,,,,,,,
85622,190314,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85612,190314,751,岡野消防設備株式会社                            ,グループホームもくれん                          ,防災,1,,,,,,,,,,,,
85649,190314,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
85550,190313,99,トーシン補聴器センター和歌山                    ,壁掛電気温水器及び換気扇取替工事                ,電気,1,,,,,,,,,,,,
85549,190313,872,和歌山電工株式会社                              ,学文路さつきこども園　消防設備工事              ,防災,1,,,,,,,,,,,,
85623,190312,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85618,190311,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
85635,190311,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
85569,190311,36,有限会社紀州エンジニアリング                    ,グリーンハイツすみれ                            ,防災,1,,,,,,,,,,,,
85625,190311,42,小笠原電気株式会社                              ,ハイツリバティー　105号　ふれあい作業所         ,防災,1,,,,,,,,,,,,
85591,190311,152,有限会社いわでん                                ,ほしやホーム                                    ,防災,1,,,,,,,,,,,,
85588,190309,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
85629,190309,141,株式会社オーティーエル                          ,ネオコーポ                                      ,防災,1,,,,,,,,,,,,
85568,190309,663,アバローム紀の国                                ,8階誘導灯取替工事                               ,防災,1,,,,,,,,,,,,
85632,190308,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
85546,190308,45,株式会社アイワライフネット                      ,ラフィーネ和歌山壱番館                          ,防災,1,,,,,,,,,,,,
85547,190308,45,株式会社アイワライフネット                      ,プリシェール西浜　202号室                       ,防災,1,,,,,,,,,,,,
85556,190308,45,株式会社アイワライフネット                      ,メゾンクレセール                                ,防災,1,,,,,,,,,,,,
85624,190308,392,有限会社ジェイイーエス                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85631,190306,728,平井電気                                        ,プリモおおとり　2階                             ,防災,1,,,,,,,,,,,,
85583,190305,152,有限会社いわでん                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85626,190305,437,株式会社　関口建設                              ,業務スーパー　和歌川店                          ,防災,1,,,,,,,,,,,,
85590,190305,644,社会福祉法人こうま会                            ,車載消火器６型                                  ,防災,1,,,,,,,,,,,,
85563,190304,292,中谷電気工事株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85613,190304,751,岡野消防設備株式会社                            ,123塩屋店                                       ,防災,1,,,,,,,,,,,,
85594,190302,48,有限会社レインボーシステムズ                    ,パルビル「ダンク」                              ,電気,1,,,,,,,,,,,,
85573,190302,578,中矢電設                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85582,190301,732,医療法人やすだ 堀口記念病院                     ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
85524,190228,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85544,190228,202,ルイージインズ株式会社                          ,日本パーカライジング　宿泊費(2月分)             ,電気,1,,,,,,,,,,,,
85499,190228,207,ニッタン株式会社　和歌山営業所                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85534,190228,259,アサカワリフォーム株式会社                      ,ビューつつじヶ丘　表示灯球取替                  ,電気,1,,,,,,,,,,,,
85520,190228,421,株式会社オカムラ                                ,日本ｺｰﾌﾟ共済生活共同組合連合                    ,電気,1,,,,,,,,,,,,
85558,190228,555,社会福祉法人　一会                              ,介護老人保健施設ローズ                          ,防災,1,,,,,,,,,,,,
85508,190228,633,Ｔ・Ｙ設備                                      ,グループホームたつのこホーム                    ,防災,1,,,,,,,,,,,,
85509,190228,634,有限会社ファーストサービス                      ,ヤマダテックランド和歌山店                      ,防災,1,,,,,,,,,,,,
85510,190228,634,有限会社ファーストサービス                      ,ヤマダテックランド堺店                          ,防災,1,,,,,,,,,,,,
85523,190228,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85533,190228,751,岡野消防設備株式会社                            ,納品                                            ,防災,1,,,,,,,,,,,,
85512,190228,973,株式会社大設備                                  ,インペリアル船場　設備工事                      ,防災,1,,,,,,,,,,,,
85599,190227,38,伸和電設株式会社                                ,見積番号：264                                   ,防災,1,,,,,,,,,,,,
85647,190227,419,綜合警備保障株式会社                            ,スズキ自販和歌山                                ,防災,1,,,,,,,,,,,,
85560,190227,645,オレンジホーム                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85561,190227,707,社会福祉法人　おもと園                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85531,190226,616,メディカルメイト株式会社                        ,エスポワール上汐　1階眼科                       ,防災,1,,,,,,,,,,,,
85570,190225,36,有限会社紀州エンジニアリング                    ,日高町志賀保育所                                ,防災,1,,,,,,,,,,,,
85505,190225,438,株式会社　大野建設                              ,㈱オーエ本社                                    ,防災,1,,,,,,,,,,,,
85482,190225,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
85565,190225,506,中村                                            ,中村マンション　　消防設備保守点検              ,防災,1,,,,,,,,,,,,
85600,190223,38,伸和電設株式会社                                ,三菱電機4工場4B-1、2工場撤去工事                ,防災,1,,,,,,,,,,,,
85532,190223,202,ルイージインズ株式会社                          ,静香産業工場                                    ,電気,1,,,,,,,,,,,,
85513,190223,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85521,190223,751,岡野消防設備株式会社                            ,123初島店                                       ,防災,1,,,,,,,,,,,,
85501,190223,828,中之島銭座町自治会                              ,粉末ABC消火器10型（リサイクルシール込）         ,防災,1,,,,,,,,,,,,
85516,190222,15,泉州防災株式会社                                ,ライオンズマンション船戸                        ,防災,1,,,,,,,,,,,,
85598,190222,38,伸和電設株式会社                                ,見積番号：251                                   ,防災,1,,,,,,,,,,,,
85548,190222,45,株式会社アイワライフネット                      ,サンシャイン八幡前                              ,防災,1,,,,,,,,,,,,
85597,190221,38,伸和電設株式会社                                ,三菱電機㈱住環境研究開発センター                ,防災,1,,,,,,,,,,,,
85540,190221,65,崇教真光 紀の川準道場                           ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
85562,190221,65,崇教真光 紀の川準道場                           ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
85529,190221,626,株式会社オフィスエイト                          ,大阪工業大学　消防設備工事                      ,防災,1,,,,,,,,,,,,
85542,190221,695,社会福祉法人くじら福祉会                        ,くじら共同作業所様                              ,防災,1,,,,,,,,,,,,
85484,190220,19,身体障害者授産施設小倉園                        ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
85470,190220,35,株式会社葵消防設備                              ,納品                                            ,防災,1,,,,,,,,,,,,
85503,190220,35,株式会社葵消防設備                              ,双子島荘改修工事                                ,防災,1,,,,,,,,,,,,
85476,190220,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85485,190220,138,北畑不動産株式会社                              ,サングレース十二番丁ビル                        ,防災,1,,,,,,,,,,,,
85506,190220,279,オリエントホームズ株式会社                      ,吉岡商店様事務所併用住宅　電気設備工事          ,電気,1,,,,,,,,,,,,
85500,190220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85477,190220,690,有限会社 石井土木                               ,ウィンディ西浜                                  ,防災,1,,,,,,,,,,,,
85535,190220,881,株式会社赤土建設                                ,面屋様　空調設備工事                            ,電気,1,,,,,,,,,,,,
85536,190220,881,株式会社赤土建設                                ,土橋様邸　電気設備工事                          ,電気,1,,,,,,,,,,,,
85517,190219,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
85525,190219,15,泉州防災株式会社                                ,北浜マンション                                  ,防災,1,,,,,,,,,,,,
85451,190218,45,株式会社アイワライフネット                      ,グリーンハイツ狐島　106号室                     ,防災,1,,,,,,,,,,,,
85453,190218,45,株式会社アイワライフネット                      ,ハイカムール西小二里　203号室                   ,防災,1,,,,,,,,,,,,
85465,190218,126,株式会社狩谷電気店                              ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
85466,190218,152,有限会社いわでん                                ,なぎ園                                          ,防災,1,,,,,,,,,,,,
85478,190218,519,中川電気工事店                                  ,千早赤阪春の家                                  ,防災,1,,,,,,,,,,,,
85522,190218,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
85452,190216,45,株式会社アイワライフネット                      ,コスモスハイツ秋月                              ,防災,1,,,,,,,,,,,,
85461,190216,237,株式会社キナン                                  ,前田道路                                        ,防災,1,,,,,,,,,,,,
85518,190215,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
85450,190215,113,美松電気株式会社                                ,注第Y-44204号                                   ,電気,1,,,,,,,,,,,,
85494,190215,279,オリエントホームズ株式会社                      ,片山様邸                                        ,電気,1,,,,,,,,,,,,
85538,190215,751,岡野消防設備株式会社                            ,123ファースト八尾店                             ,防災,1,,,,,,,,,,,,
85502,190215,763,株式会社ＭＡＲＵＥＩ                            ,御社事務所　照明器具取替工事                    ,電気,1,,,,,,,,,,,,
85564,190214,146,株式会社 シュテルン和歌山                       ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85496,190214,697,有料老人ホーム　かしの木苑                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
85492,190213,19,身体障害者授産施設小倉園                        ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
85491,190213,38,伸和電設株式会社                                ,見積番号：256                                   ,防災,1,,,,,,,,,,,,
85471,190213,546,株式会社江川組                                  ,有本ハイツ3                                     ,防災,1,,,,,,,,,,,,
85537,190213,751,岡野消防設備株式会社                            ,ベーカリーレストラン　ルフラン                  ,防災,1,,,,,,,,,,,,
85495,190213,803,和歌山トヨタ自動車株式会社                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
85498,190212,423,　　　　下村                                    ,ソワサントゥヴァレ                              ,電気,1,,,,,,,,,,,,
85559,190212,436,社会福祉法人きのくに福祉会                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
85526,190212,705,株式会社　春台設備                              ,大阪朝日生命館                                  ,防災,1,,,,,,,,,,,,
85519,190209,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
85454,190209,45,株式会社アイワライフネット                      ,グリーンフル堀井　305号室                       ,防災,1,,,,,,,,,,,,
85487,190208,38,伸和電設株式会社                                ,見積番号：259                                   ,防災,1,,,,,,,,,,,,
85488,190208,38,伸和電設株式会社                                ,見積番号：254                                   ,防災,1,,,,,,,,,,,,
85448,190207,112,積和不動産関西株式会社                          ,シャーメゾン山崎                                ,防災,1,,,,,,,,,,,,
85446,190207,618,株式会社殿村機械工具店                          ,ロング補助棒　NKT-4（ニッタン）                 ,防災,1,,,,,,,,,,,,
85527,190207,889,株式会社森田工務店                              ,コメリ那賀店                                    ,電気,1,,,,,,,,,,,,
85528,190207,889,株式会社森田工務店                              ,コメリ和歌山インター店                          ,電気,1,,,,,,,,,,,,
85490,190206,38,伸和電設株式会社                                ,見積番号：261                                   ,防災,1,,,,,,,,,,,,
85530,190206,616,メディカルメイト株式会社                        ,ニューライフ高麗橋　209号                       ,防災,1,,,,,,,,,,,,
85638,190206,646,株式会社スターボシステム                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85497,190206,956,ピュアネス野崎                                  ,ピュアネス野崎 様                               ,防災,1,,,,,,,,,,,,
88196,190205,19,身体障害者授産施設小倉園                        ,保存食納品                                      ,防災,1,,,,,,,,,,,,
85455,190205,45,株式会社アイワライフネット                      ,グリーンヒルとまと鳴神Ⅱ　301号室               ,防災,1,,,,,,,,,,,,
85479,190205,280,中筋電気商会                                    ,護念寺　受信機バッテリー取替                    ,防災,1,,,,,,,,,,,,
85462,190205,354,松本電気工事                                    ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
85463,190205,374,平林電気工業所                                  ,田辺市　納品                                    ,電気,1,,,,,,,,,,,,
85489,190204,38,伸和電設株式会社                                ,見積番号：258                                   ,防災,1,,,,,,,,,,,,
85515,190204,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85457,190201,45,株式会社アイワライフネット                      ,サンハイツ関戸Ａ棟　201号室                     ,防災,1,,,,,,,,,,,,
85473,190201,751,岡野消防設備株式会社                            ,123+Ｎ岡山本店                                  ,防災,1,,,,,,,,,,,,
85430,190131,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85458,190131,45,株式会社アイワライフネット                      ,ファミリーばーべなⅡ　103号室                   ,防災,1,,,,,,,,,,,,
85439,190131,207,ニッタン株式会社　和歌山営業所                  ,医大付属病院学部棟                              ,防災,1,,,,,,,,,,,,
85449,190131,259,アサカワリフォーム株式会社                      ,紀和駅団地8号棟和室ｼｰﾘﾝｸﾞ取替工事               ,電気,1,,,,,,,,,,,,
85443,190131,421,株式会社オカムラ                                ,日本ｺｰﾌﾟ共済生活共同組合連合                    ,電気,1,,,,,,,,,,,,
85420,190131,534,エアーサービス工業株式会社                      ,テックランド和歌山店改修工事                    ,防災,1,,,,,,,,,,,,
85421,190131,534,エアーサービス工業株式会社                      ,テックランド和歌山店改修工事                    ,防災,1,,,,,,,,,,,,
85432,190131,751,岡野消防設備株式会社                            ,納品                                            ,防災,1,,,,,,,,,,,,
85434,190131,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85440,190131,751,岡野消防設備株式会社                            ,アジアワンセンター                              ,防災,1,,,,,,,,,,,,
85423,190131,973,株式会社大設備                                  ,インペリアル船場　設備工事                      ,防災,1,,,,,,,,,,,,
85409,190130,38,伸和電設株式会社                                ,住宅用警報器煙当番　SHK38455                    ,防災,1,,,,,,,,,,,,
85480,190130,60,有限会社梶本無線商会                            ,住金　高橋組                                    ,防災,1,,,,,,,,,,,,
85467,190130,546,株式会社江川組                                  ,三葛ハイツ                                      ,防災,1,,,,,,,,,,,,
85435,190130,751,岡野消防設備株式会社                            ,123論田店                                       ,防災,1,,,,,,,,,,,,
85456,190129,45,株式会社アイワライフネット                      ,パラッツォデルマーレ　701号室                   ,防災,1,,,,,,,,,,,,
85475,190129,45,株式会社アイワライフネット                      ,フォーシーズン和歌山Ⅲ　203号室                 ,防災,1,,,,,,,,,,,,
85464,190129,138,北畑不動産株式会社                              ,川辰マンション                                  ,防災,1,,,,,,,,,,,,
85422,190129,419,綜合警備保障株式会社                            ,あすなろ共同作業所                              ,防災,1,,,,,,,,,,,,
85417,190128,419,綜合警備保障株式会社                            ,株式会社大黒　消防設備追加工事                  ,防災,1,,,,,,,,,,,,
85431,190126,15,泉州防災株式会社                                ,ライオンズマンション紀伊                        ,防災,1,,,,,,,,,,,,
85441,190126,751,岡野消防設備株式会社                            ,アジアワンセンター                              ,防災,1,,,,,,,,,,,,
85514,190125,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85406,190125,112,積和不動産関西株式会社                          ,フレグランスうの　消火器取替                    ,防災,1,,,,,,,,,,,,
85493,190125,279,オリエントホームズ株式会社                      ,角田様邸                                        ,電気,1,,,,,,,,,,,,
85397,190125,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
85403,190124,618,株式会社殿村機械工具店                          ,加熱・加煙試験器　NKS-3基本ｾｯﾄ(ﾆｯﾀﾝ)            ,防災,1,,,,,,,,,,,,
85472,190123,37,株式会社阪本電気                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85460,190123,45,株式会社アイワライフネット                      ,松島楠井一戸建て                                ,防災,1,,,,,,,,,,,,
85436,190123,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
85426,190123,776,インテリア有紗                                  ,新町ダイアパレス　メキシカンバル                ,防災,1,,,,,,,,,,,,
85486,190122,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
85459,190121,45,株式会社アイワライフネット                      ,宝寿ビル                                        ,防災,1,,,,,,,,,,,,
85424,190121,419,綜合警備保障株式会社                            ,笠田公民館佐野分館                              ,防災,1,,,,,,,,,,,,
85425,190121,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85469,190121,663,アバローム紀の国                                ,非常放送設備用バッテリー取替工事                ,防災,1,,,,,,,,,,,,
85410,190121,751,岡野消防設備株式会社                            ,123ライト有田店                                 ,防災,1,,,,,,,,,,,,
85411,190121,751,岡野消防設備株式会社                            ,アピア逆瀬川                                    ,防災,1,,,,,,,,,,,,
85368,190120,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85404,190120,126,株式会社狩谷電気店                              ,大洋技研様                                      ,防災,1,,,,,,,,,,,,
85388,190120,262,平井電気                                        ,山田上会館                                      ,防災,1,,,,,,,,,,,,
85398,190120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85416,190120,729,ＡＬＳＯＫビルサービス株式会社                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85413,190118,751,岡野消防設備株式会社                            ,マスターズゴルフ　平田寮                        ,防災,1,,,,,,,,,,,,
85437,190118,751,岡野消防設備株式会社                            ,伊藤忠ロジスティクス                            ,防災,1,,,,,,,,,,,,
85371,190117,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
85372,190117,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
85394,190117,60,有限会社梶本無線商会                            ,住金　高橋組                                    ,電気,1,,,,,,,,,,,,
85382,190117,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
85429,190117,834,株式会社ユニトラ                                ,ノーススタービル浜松　604号室                   ,防災,1,,,,,,,,,,,,
85355,190116,45,株式会社アイワライフネット                      ,セジュールＮ　101号室                           ,防災,1,,,,,,,,,,,,
85387,190116,571,浅田電機株式会社                                ,和歌山県立南部高等学校                          ,防災,1,,,,,,,,,,,,
85383,190116,695,社会福祉法人くじら福祉会                        ,くじら共同作業所様                              ,防災,1,,,,,,,,,,,,
85445,190116,751,岡野消防設備株式会社                            ,123横浜西口店                                   ,防災,1,,,,,,,,,,,,
85399,190115,38,伸和電設株式会社                                ,三菱電機㈱7工場                                 ,防災,1,,,,,,,,,,,,
85354,190115,113,美松電気株式会社                                ,注第Y-44204号                                   ,電気,1,,,,,,,,,,,,
85414,190115,751,岡野消防設備株式会社                            ,123博多店                                       ,防災,1,,,,,,,,,,,,
85415,190115,751,岡野消防設備株式会社                            ,123浜野店                                       ,防災,1,,,,,,,,,,,,
85418,190112,616,メディカルメイト株式会社                        ,大津赤十字病院                                  ,防災,1,,,,,,,,,,,,
85362,190112,617,大橋消防設備                                    ,ドアストッパー　NSS-DS-N1                       ,防災,1,,,,,,,,,,,,
85419,190111,42,小笠原電気株式会社                              ,どんどん広場                                    ,防災,1,,,,,,,,,,,,
85356,190111,45,株式会社アイワライフネット                      ,ひらたパークハイツ　403号室                     ,防災,1,,,,,,,,,,,,
