"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
79559,2014/11/20,209,アヴェンヌ太田,式　,1,1102,1102,
79559,2014/11/20,210,メゾネット松島,式　,1,486,486,
79559,2014/11/20,211,シャーメゾン今福,式　,1,486,486,
79559,2014/11/20,212,イマージュ浜の宮Ⅱ,式　,1,680,680,
79559,2014/11/20,213,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ,式　,1,486,486,
79559,2014/11/20,214,シャーメゾン西浜Ａ,式　,1,680,680,
79559,2014/11/20,215,和歌浦ガーデンテラス,式　,1,1296,1296,
79559,2014/11/20,216,シャーメゾン彩都Ａ,式　,1,680,680,
79559,2014/11/20,217,シャーメゾンロイヤルヒルズⅠ,式　,1,486,486,
79559,2014/11/20,218,シャーメゾン下津野,式　,1,1145,1145,
79559,2014/11/20,219,シャーメゾン砂山南,式　,1,5800,5800,
79559,2014/11/20,220,べレオＫ,式　,1,2030,2030,
79559,2014/11/20,221,べレオ太田,式　,1,2030,2030,
79630,2014/11/20,1,・(仮称)橋本市神野々ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ新築工事,　　,      ,         ,          ,
79630,2014/11/20,2,・音和舎,　　,      ,         ,          ,
79630,2014/11/20,3,火災報知設備工事,式　,1,400000,400000,
79583,2014/11/20,1,夕凪　電気工事,　　,      ,         ,          ,
79583,2014/11/20,2,￥2770000の内　最終御請求金額,式　,1,770000,770000,
79584,2014/11/20,1,夕凪　空調設備工事,　　,      ,         ,          ,
79584,2014/11/20,2,￥3394000の内　最終御請求金額,式　,1,1018200,1018200,
79574,2014/11/20,1,ハオ作業所　様,　　,      ,         ,          ,
79574,2014/11/20,2,消防設備工事,式　,1,950000,950000,
79625,2014/11/19,1,11/19　ライオンズマンション関戸,　　,      ,         ,          ,
79625,2014/11/19,2,連結送水管耐圧試験,式　,1,50000,50000,
79575,2014/11/19,1,第2川端マンション　106号室,　　,      ,         ,          ,
79575,2014/11/19,2,住警器(取付費込),個　,3,3700,11100,
79577,2014/11/19,1,ダイヤモンドプラザ　電球交換,　　,      ,         ,          ,
79577,2014/11/19,2,44519,　　,      ,         ,          ,
79577,2014/11/19,3,１階　廊下　ハロゲン球,個　,3,1600,4800,
79577,2014/11/19,4,５階　階段　シリカ球,個　,1,350,350,
79577,2014/11/19,5,６階　共用部　ハロゲン球,個　,1,1600,1600,
79577,2014/11/19,6,外部　看板　ＦＬ３２Ｗ,本　,1,480,480,
79577,2014/11/19,7,取替費,式　,1,6000,6000,
79560,2014/11/18,1,フリューゲル21　303号室,　　,      ,         ,          ,
79560,2014/11/18,2,住警器(取付費込),個　,1,3700,3700,
79751,2014/11/18,1,消防設備保守点検,式　,1,70000,70000,
79558,2014/11/17,1,VA1.6-C,ｍ　,100,35,3500,
79558,2014/11/17,2,VA2.0-2C,ｍ　,200,65,13000,
79558,2014/11/17,3,VA2.0-3C,ｍ　,100,100,10000,
79558,2014/11/17,4,VA1.6-3C,ｍ　,100,65,6500,
79558,2014/11/17,5,AEI4X0.9,ｍ　,200,29,5800,
79558,2014/11/17,6,IV1.6(G)緑,ｍ　,300,22,6600,
79558,2014/11/17,7,IV5.5(G)緑,ｍ　,30,55,1650,
79645,2014/11/17,1,消防設備保守点検,　　,      ,         ,          ,
79645,2014/11/17,2,笠田東児童館（機器点検）,式　,1,7000,7000,
79645,2014/11/17,3,笠田公民館佐野分館（機器点検）,式　,1,9000,9000,
79645,2014/11/17,4,四郷地域交流センター（機器点検）,式　,1,20000,20000,
79622,2014/11/15,1,11/1・15　八尾総合病院,　　,      ,         ,          ,
79622,2014/11/15,2,ＭＲＩ室感知器撤去工事,式　,1,230000,230000,
79580,2014/11/14,1,定温式ｽﾎﾟｯﾄ型感知器特種(ﾍﾞｰｽ込)TCD-60-PH,個　,1,1996,1996,
79579,2014/11/14,1,平賀　様分,　　,      ,         ,          ,
79579,2014/11/14,2,消火栓ホース　40A×15m,本　,6,6000,36000,
79585,2014/11/14,1,いちごの里,　　,      ,         ,          ,
79585,2014/11/14,2,火災通報装置連動工事,式　,1,70000,70000,
79763,2014/11/14,1,大東中央病院,　　,      ,         ,          ,
79763,2014/11/14,2,スプリンクラー設備工事,式　,1,415000,415000,
79764,2014/11/14,1,大東中央病院,　　,      ,         ,          ,
79764,2014/11/14,2,差動式スポット型感知器2種,個　,1,1850,1850,
79764,2014/11/14,3,配線材料費,式　,1,1000,1000,
79764,2014/11/14,4,工事費,式　,1,20000,20000,
79764,2014/11/14,5,試験調整費,式　,1,5000,5000,
79764,2014/11/14,6,諸経費,式　,1,1650,1650,
79643,2014/11/14,1,カツラギロジテム,　　,      ,         ,          ,
79643,2014/11/14,2,フロートスイッチ取替工事,式　,1,15000,15000,
79616,2014/11/14,1,株式会社島精機製作所,　　,      ,         ,          ,
79616,2014/11/14,2,断線修理,式　,1,130000,130000,
79624,2014/11/13,1,11/13　イオンタウン羽倉崎,　　,      ,         ,          ,
79624,2014/11/13,2,カットリレー取付工事,式　,1,77000,77000,
79739,2014/11/13,1,11/4～13　りんくうプレミアムアウトレット,　　,      ,         ,          ,
79739,2014/11/13,2,消防設備保守点検（機器点検）,式　,1,730000,730000,
79626,2014/11/13,1,消防設備保守点検,式　,1,35000,35000,
79627,2014/11/13,1,自動火災報知設備未警戒改修工事,式　,1,56000,56000,
79590,2014/11/11,1,火災通報装置連動停止ｽｲｯﾁ取付工事,式　,1,70000,70000,
79562,2014/11/11,1,グリーンヒルＩ　503号室,　　,      ,         ,          ,
79562,2014/11/11,2,住警器(取付費込),個　,3,3700,11100,
79563,2014/11/11,1,木もれ日館　202号室,　　,      ,         ,          ,
79563,2014/11/11,2,住警器(取付費込),個　,2,3700,7400,
79634,2014/11/11,1,ホテルシルフ　205号,　　,      ,         ,          ,
79634,2014/11/11,2,クーラー取替工事,式　,1,80000,80000,
79604,2014/11/11,1,富田病院,　　,      ,         ,          ,
79604,2014/11/11,2,差動式スポット型感知器2種(既設品),個　,4,         ,          ,
79604,2014/11/11,3,差動式スポット型感知器2種,個　,1,1480,1480,
79604,2014/11/11,4,電線AE0.9X4C,ｍ　,10,30,300,
79604,2014/11/11,5,工事費,式　,1,20000,20000,
79604,2014/11/11,6,消防手続立会試験費,式　,1,30000,30000,
79604,2014/11/11,7,試験調整費,式　,1,5000,5000,
79604,2014/11/11,8,消耗品雑材費,式　,1,1000,1000,
79604,2014/11/11,9,諸経費,式　,1,2220,2220,
79689,2014/11/10,1,消防設備保守点検（総合点検）,式　,1,20000,20000,
79656,2014/11/10,1,太田ビル様,　　,      ,         ,          ,
79656,2014/11/10,2,消防設備保守点検,式　,1,60000,60000,
79688,2014/11/10,1,パーラーアサヒ様,　　,      ,         ,          ,
79688,2014/11/10,2,消防設備保守点検,式　,1,30000,30000,
79596,2014/11/9,1,ﾗﾋﾟｯﾄ蛍光灯　FLR110W 1本交換,式　,1,3800,3800,
79614,2014/11/9,1,酒樽蛇口,式　,1,9500,9500,
79614,2014/11/9,2,上記取替費,式　,1,15000,15000,
79619,2014/11/8,1,11/7・8　プリマード東岸和田,　　,      ,         ,          ,
79619,2014/11/8,2,消防設備保守点検（機器点検）,式　,1,160000,160000,
79564,2014/11/8,1,シャムール関戸　108号室,　　,      ,         ,          ,
79564,2014/11/8,2,住警器(取付費込),個　,1,3700,3700,
79648,2014/11/8,1,近江加工,　　,      ,         ,          ,
79648,2014/11/8,2,消防設備工事,式　,1,200000,200000,
79561,2014/11/7,1,グリーンフル今中　111号室,　　,      ,         ,          ,
79561,2014/11/7,2,住警器(取付費込),個　,2,3700,7400,
79561,2014/11/7,3,消火器4型,本　,1,4500,4500,
79561,2014/11/7,4,消火器処分費,式　,1,1000,1000,
79610,2014/11/7,1,ぶっとく幼稚園,　　,      ,         ,          ,
79610,2014/11/7,2,屋内消火栓点検,式　,1,10000,10000,
79595,2014/11/7,1,有田市役所　消火器取替,式　,1,290000,290000,
79638,2014/11/7,1,有田福祉会館なごみ,　　,      ,         ,          ,
79638,2014/11/7,2,消防設備保守点検後改修工事,式　,1,42500,42500,
79565,2014/11/6,1,シティプラザ東紺屋町　202号室,　　,      ,         ,          ,
79565,2014/11/6,2,住警器(取付費込),個　,3,3700,11100,
79761,2014/11/6,1,Ａ－ＳＴＹＬＥ,　　,      ,         ,          ,
79761,2014/11/6,2,消防設備保守点検(総合・防火対象物点検),式　,1,50000,50000,
79581,2014/11/6,1,差動式ｽﾎﾟｯﾄ型感知器2種,個　,1,1482,1482,
79553,2014/11/6,1,歯医者　様分,　　,      ,         ,          ,
79553,2014/11/6,2,粉末ABC消火器10型,本　,3,3800,11400,
79553,2014/11/6,3,消火器設置台,台　,4,1000,4000,
79553,2014/11/6,4,消火器処分費,本　,3,700,2100,
79628,2014/11/4,1,イオンモールりんくう泉南,　　,      ,         ,          ,
79628,2014/11/4,2,10/14～11/11　消防設備保守点検(機器),式　,1,2020000,2020000,
79628,2014/11/4,3,10/29～11/4　防災管理点検,式　,1,200000,200000,
79572,2014/11/4,1,アネシス・ヒロ　202号室,　　,      ,         ,          ,
79572,2014/11/4,2,住警器(取付費込),個　,2,3700,7400,
79752,2014/11/3,1,ホテルヌーバ　消防設備保守点検,式　,1,30000,30000,
79618,2014/11/1,1,11/1　123初島店,　　,      ,         ,          ,
79618,2014/11/1,2,消防設備保守点検（機器点検）,式　,1,38000,38000,
79597,2014/11/1,1,美浜町立ひまわりこども園,　　,      ,         ,          ,
79597,2014/11/1,2,消防設備保守点検（機器点検）,式　,1,60000,60000,
79786,2014/11/1,1,プチマンションまつえ,　　,      ,         ,          ,
79786,2014/11/1,2,消火器使用法,枚　,1,150,150,
79786,2014/11/1,3,取付費,枚　,1,300,300,
79615,2014/11/1,1,業務スーパーヒダカヤ海南店,　　,      ,         ,          ,
79615,2014/11/1,2,アッテネーター移設工事,式　,1,20000,20000,
79507,2014/10/31,1,近畿大学付属新宮高等学校・中学校(仮称),　　,      ,         ,          ,
79507,2014/10/31,2,1号棟新設電気設備工事,式　,1,295000,295000,
79532,2014/10/31,1,よつば動物病院新築工事,　　,      ,         ,          ,
79532,2014/10/31,2,電気工事￥6100000の内20％,式　,1,1220000,1220000,
79532,2014/10/31,3,空調工事￥4500000の内20％,式　,1,900000,900000,
79554,2014/10/31,1,見好公民館,　　,      ,         ,          ,
79554,2014/10/31,2,消防設備保守点検後改修,式　,1,17000,17000,
79555,2014/10/31,1,大谷公民館,　　,      ,         ,          ,
79555,2014/10/31,2,消防設備保守点検後改修,式　,1,20000,20000,
79556,2014/10/31,1,笠田公民館　佐野分館,　　,      ,         ,          ,
79556,2014/10/31,2,消防設備保守点検後改修,式　,1,24000,24000,
79557,2014/10/31,1,永山病院,　　,      ,         ,          ,
79557,2014/10/31,2,誘導灯本体取替工事,式　,1,135000,135000,
79758,2014/10/31,1,永山病院,　　,      ,         ,          ,
79758,2014/10/31,2,消火器点検,式　,1,20000,20000,
79567,2014/10/30,1,ひらたパークハイツ　303号室,　　,      ,         ,          ,
79567,2014/10/30,2,住警器(取付費込),個　,2,3700,7400,
79535,2014/10/30,1,車両用消火器　PEP-10V(ﾘｻｲｸﾙｼｰﾙ込),本　,2,9000,18000,
79535,2014/10/30,2,送料,式　,1,700,700,
79547,2014/10/30,1,１２３初島店,　　,      ,         ,          ,
79547,2014/10/30,2,給水加圧ポンプ取替工事,式　,1,1103000,1103000,
79547,2014/10/30,3,受水槽ペンキ塗り,式　,1,70000,70000,
79592,2014/10/30,1,茶話本舗　守山,　　,      ,         ,          ,
79592,2014/10/30,2,消防設備工事,式　,1,449000,449000,
79566,2014/10/29,1,グリーンフル中西　206号室,　　,      ,         ,          ,
79566,2014/10/29,2,住警器(取付費込),個　,3,3700,11100,
79633,2014/10/29,1,消防設備保守点検,　　,      ,         ,          ,
79633,2014/10/29,2,ホテルシルフ（総合点検）,式　,1,50000,50000,
79552,2014/10/29,1,消防設備保守点検後改修工事,　　,      ,         ,          ,
79552,2014/10/29,2,自動火災報知設備バッテリー,個　,1,20000,20000,
79552,2014/10/29,3,取替費,式　,1,3000,3000,
79642,2014/10/29,1,消防設備保守点検,　　,      ,         ,          ,
79642,2014/10/29,2,サービス付高齢者向け住宅富士桜(機器),式　,1,75000,75000,
79568,2014/10/28,1,グリーンフル夏目　103号室,　　,      ,         ,          ,
79568,2014/10/28,2,住警器(取付費込),個　,1,3700,3700,
79568,2014/10/28,3,消火器4型,本　,1,4500,4500,
79568,2014/10/28,4,消火器処分費,式　,1,1000,1000,
79541,2014/10/28,1,みのり会館,　　,      ,         ,          ,
79541,2014/10/28,2,差動式スポット型感知器2種,個　,1,1850,1850,
79541,2014/10/28,3,撤去及び総合盤移設・取付工事,式　,1,50000,50000,
79541,2014/10/28,4,諸経費,式　,1,5150,5150,
79621,2014/10/27,1,10/27　ライオンズマンション三木町,　　,      ,         ,          ,
79621,2014/10/27,2,誘導灯バッテリー交換,式　,1,12000,12000,
79569,2014/10/27,1,シティガーデン舟大工　401号室,　　,      ,         ,          ,
79569,2014/10/27,2,避難はしご表示板,枚　,1,600,600,
79569,2014/10/27,3,取付費,式　,1,300,300,
79569,2014/10/27,4,出張費,式　,1,1500,1500,
79570,2014/10/27,1,サンハウス　110号室,　　,      ,         ,          ,
79570,2014/10/27,2,住警器(取付費込),個　,3,3700,11100,
79570,2014/10/27,3,消火器4型,本　,1,4500,4500,
79570,2014/10/27,4,消火器処分費,式　,1,1000,1000,
79571,2014/10/27,1,第2マンション岡本　302号室,　　,      ,         ,          ,
79571,2014/10/27,2,定温式熱感知器(支給品)再取付工事,　　,      ,         ,          ,
79571,2014/10/27,3,取付施工費,式　,1,5000,5000,
79571,2014/10/27,4,出張費,式　,1,1500,1500,
79598,2014/10/26,1,下富安団地　消防設備点検（総合点検）,式　,1,31660,31660,
79598,2014/10/26,2,藤田団地　消防設備点検（総合点検）,式　,1,40800,40800,
79613,2014/10/26,1,かがやきくらぶ様,　　,      ,         ,          ,
79613,2014/10/26,2,いぶき　撤去・運搬・処分費,式　,1,40000,40000,
79613,2014/10/26,3,いぶき(根)　撤去・運搬・処分費,式　,1,45000,45000,
79508,2014/10/25,1,(仮称)楠見第3介護ｾﾝﾀｰすずらん新築工事,　　,      ,         ,          ,
79508,2014/10/25,2,契約金額￥14000000の内出来高23％,式　,1,1120000,1120000,
79509,2014/10/25,1,(仮称)楠見ｼﾙﾊﾞｰﾎｰﾑまごころ新築工事,　　,      ,         ,          ,
79509,2014/10/25,2,契約金額￥18390000の内出来高25％,式　,1,919500,919500,
79578,2014/10/24,1,和歌浦トイレ電気設備工事,式　,1,27000,27000,
79620,2014/10/23,1,10/23　123はりまや橋店,　　,      ,         ,          ,
79620,2014/10/23,2,消防設備保守点検（機器点検）,式　,1,225000,225000,
79530,2014/10/22,1,10/20～22　イオンモールりんくう泉南,　　,      ,         ,          ,
79530,2014/10/22,2,駐車場感知器取替工事,式　,1,2327400,2327400,
79549,2014/10/22,1,山内農場　尾崎店　１階,　　,      ,         ,          ,
79549,2014/10/22,2,消防設備工事,式　,1,421000,421000,
79550,2014/10/22,1,山内農場　尾崎店　２階,　　,      ,         ,          ,
79550,2014/10/22,2,消防設備工事,式　,1,243000,243000,
79641,2014/10/22,1,消防設備保守点検,　　,      ,         ,          ,
79641,2014/10/22,2,123論田店（機器点検）,式　,1,60000,60000,
79641,2014/10/22,3,123田宮店（機器点検）,式　,1,90000,90000,
79641,2014/10/22,4,123阿南店（機器点検）,式　,1,60000,60000,
79591,2014/10/21,1,茶話本舗　彦根,　　,      ,         ,          ,
79591,2014/10/21,2,消防設備工事,式　,1,475000,475000,
79515,2014/10/20,1,事務所照明器具取替工事,式　,1,97000,97000,
79488,2014/10/20,1,作業服(冬服)　カーゴパンツ　85、76,本　,2,2550,5100,
79488,2014/10/20,2,作業服(冬服)ジャンバー　Ｌ,枚　,1,3000,3000,
79472,2014/10/20,1,消防設備保守点検,　　,      ,         ,          ,
79472,2014/10/20,2,ポートタウン島橋（総合点検）,式　,1,59840,59840,
79472,2014/10/20,3,シティハイツアルム（総合点検）,式　,1,39240,39240,
79472,2014/10/20,4,ヴァンティアン舟津（総合点検）,式　,1,25000,25000,
79472,2014/10/20,5,アメニティ黒田（総合点検）,式　,1,42680,42680,
79497,2014/10/20,1,佐野中学校耐震工事改修工事の内,　　,      ,         ,          ,
79497,2014/10/20,2,自動火災報知設備,　　,      ,         ,          ,
79497,2014/10/20,3,契約金額￥1700000の内出来高50％,式　,1,850000,850000,
79473,2014/10/20,1,消防設備保守点検,　　,      ,         ,          ,
79473,2014/10/20,2,シャーメゾンオーキッド,式　,1,756,756,
79473,2014/10/20,3,メゾンクレール,式　,1,486,486,
79473,2014/10/20,4,フォーレスロ―カット,式　,1,1296,1296,
79473,2014/10/20,5,シャーメゾン府中,式　,1,486,486,
79473,2014/10/20,6,ヴィオス神前,式　,1,486,486,
79473,2014/10/20,7,ヴィオトープ,式　,1,756,756,
79473,2014/10/20,8,ジュリアード松江,式　,1,756,756,
79473,2014/10/20,9,シャーメゾンうの,式　,1,486,486,
79473,2014/10/20,10,シャーメゾン広川,式　,1,486,486,
79473,2014/10/20,11,メゾン・ルテシィアⅡ,式　,1,486,486,
79473,2014/10/20,12,シャーメゾン岩出,式　,1,691,691,
79473,2014/10/20,13,シャーメゾン黒江,式　,1,486,486,
79473,2014/10/20,14,シャーメゾン野田,式　,1,724,724,
79473,2014/10/20,15,フロントパディーⅡ,式　,1,724,724,
79473,2014/10/20,16,キャラ21,式　,1,810,810,
79473,2014/10/20,17,シャーメゾン名高,式　,1,2030,2030,
79473,2014/10/20,18,シャーメゾン尾崎,式　,1,1458,1458,
79473,2014/10/20,19,シャーメゾン有田,式　,1,810,810,
79473,2014/10/20,20,シャーメゾン中島,式　,1,756,756,
79473,2014/10/20,21,グリーンルーフ,式　,1,648,648,
79473,2014/10/20,22,グリーンルーフ,式　,1,648,648,
79473,2014/10/20,23,タウニィ寿里,式　,1,1296,1296,
79473,2014/10/20,24,フォーブル木ノ本,式　,1,1145,1145,
79473,2014/10/20,25,ラベニュー城山,式　,1,756,756,
79473,2014/10/20,26,フレグランス吹上,式　,1,486,486,
79473,2014/10/20,27,メゾン南方,式　,1,1026,1026,
79473,2014/10/20,28,ラベニュー岩橋,式　,1,1145,1145,
79473,2014/10/20,29,タウニー山村,式　,1,756,756,
79473,2014/10/20,30,ラベニュー谷口,式　,1,1296,1296,
79473,2014/10/20,31,タウニィ酒井,式　,1,680,680,
79473,2014/10/20,32,フレグランス畑屋敷,式　,1,486,486,
79473,2014/10/20,33,フォーブル苗代,式　,1,680,680,
79473,2014/10/20,34,フォーブル若葉,式　,1,756,756,
79473,2014/10/20,35,フォーブル松見,式　,1,1296,1296,
79473,2014/10/20,36,ラベニューコスモ,式　,1,756,756,
79473,2014/10/20,37,タウニィ紀ノ川,式　,1,680,680,
79473,2014/10/20,38,タウニィ料理松,式　,1,1102,1102,
79473,2014/10/20,39,アメニティ太田,式　,1,756,756,
79473,2014/10/20,40,タウニィ清水,式　,1,756,756,
79473,2014/10/20,41,タウニィ浜代,式　,1,950,950,
79473,2014/10/20,42,タウニィ浜代2,式　,1,680,680,
79473,2014/10/20,43,フォーブルさち,式　,1,1372,1372,
79473,2014/10/20,44,タウニィ美園,式　,1,680,680,
79473,2014/10/20,45,フレグランス松江,式　,1,486,486,
79473,2014/10/20,46,セキワガーデンハウス春日,式　,1,950,950,
79473,2014/10/20,47,ラベニュー根来,式　,1,680,680,
79473,2014/10/20,48,シローズフレグランス,式　,1,756,756,
79473,2014/10/20,49,ドミールクルス,式　,1,1296,1296,
79473,2014/10/20,50,グリーンビレッジ21,式　,1,2106,2106,
79473,2014/10/20,51,サニーハイツひまわり,式　,1,1296,1296,
79473,2014/10/20,52,パールハイツ有田,式　,1,950,950,
79473,2014/10/20,53,フレグランス小林,式　,1,486,486,
79473,2014/10/20,54,フレグランス延時,式　,1,486,486,
79473,2014/10/20,55,フレグランス畑毛,式　,1,1296,1296,
79473,2014/10/20,56,フレグランス藤井,式　,1,756,756,
79473,2014/10/20,57,フレグランス山崎,式　,1,1145,1145,
79473,2014/10/20,58,フレグランス森澤,式　,1,1296,1296,
79473,2014/10/20,59,フレグランス中松江,式　,1,680,680,
79473,2014/10/20,60,ガーデンハイツ箕島,式　,1,680,680,
79473,2014/10/20,61,アドザックス吉田,式　,1,486,486,
79473,2014/10/20,62,石津ハイツ,式　,1,1026,1026,
79473,2014/10/20,63,フォーブル石野,式　,1,756,756,
79473,2014/10/20,64,フレグランス翠,式　,1,2311,2311,
79473,2014/10/20,65,アドザックス吉田Ｂ棟,式　,1,486,486,
79473,2014/10/20,66,マリポーサ前田,式　,1,486,486,
79473,2014/10/20,67,フレグランス巴,式　,1,1458,1458,
79473,2014/10/20,68,フレグランス堀止,式　,1,486,486,
79473,2014/10/20,69,フレグランス六十谷,式　,1,756,756,
79473,2014/10/20,70,フレグランス木ノ本,式　,1,486,486,
79473,2014/10/20,71,フレグランス今吉,式　,1,1145,1145,
79473,2014/10/20,72,フレグランス矢野,式　,1,1026,1026,
79473,2014/10/20,73,フレグランス平田,式　,1,486,486,
79473,2014/10/20,74,フレグランス築港,式　,1,486,486,
79473,2014/10/20,75,フレグランス松ヶ岳,式　,1,486,486,
79473,2014/10/20,76,フレグランス秋桜,式　,1,486,486,
79473,2014/10/20,77,フレグランス蘭,式　,1,950,950,
79473,2014/10/20,78,フレグランス船所,式　,1,1145,1145,
79473,2014/10/20,79,フレグランス雑賀,式　,1,950,950,
79473,2014/10/20,80,フレグランスロゼ,式　,1,2095,2095,
79473,2014/10/20,81,グラン・ファーム,式　,1,1145,1145,
79473,2014/10/20,82,フレグランス栄,式　,1,1026,1026,
79473,2014/10/20,83,City　Kinomoto,式　,1,950,950,
